time,srcip,srcport,dstip,dstport,funccode
1424276337091377,3232235876,3176,3232235877,502,1
1424276337092241,3232235876,3176,3232235877,502,1
1424276341919015,3232235875,2199,3232235877,502,3
1424276341919016,3232235875,2199,3232235877,502,3
1424276341933322,3232235875,2200,3232235878,502,3
1424276341933323,3232235875,2200,3232235878,502,3
1424276341951477,3232235875,2201,3232235879,502,3
1424276341951478,3232235875,2201,3232235879,502,3
1424276341981485,3232235875,2202,3232235877,502,2
1424276341981486,3232235875,2202,3232235877,502,2
1424276341996456,3232235875,2203,3232235878,502,2
1424276341996457,3232235875,2203,3232235878,502,2
1424276341997891,3232235875,2204,3232235878,502,1
1424276341997892,3232235875,2204,3232235878,502,1
1424276342012787,3232235875,2205,3232235879,502,2
1424276342012917,3232235875,2205,3232235879,502,2
1424276342043461,3232235875,2206,3232235877,502,1
1424276342043497,3232235875,2206,3232235877,502,1
1424276342075831,3232235875,2207,3232235879,502,1
1424276342075832,3232235875,2207,3232235879,502,1
1424276346965987,3232235876,3177,3232235879,502,3
1424276346966840,3232235876,3177,3232235879,502,3
1424276346967340,3232235876,3178,3232235877,502,3
1424276346968155,3232235876,3178,3232235877,502,3
1424276346972011,3232235876,3180,3232235879,502,2
1424276346972776,3232235876,3180,3232235879,502,2
1424276346973113,3232235876,3181,3232235877,502,2
1424276346973910,3232235876,3181,3232235877,502,2
1424276346974296,3232235876,3179,3232235878,502,3
1424276346975075,3232235876,3179,3232235878,502,3
1424276346976423,3232235876,3182,3232235879,502,1
1424276346977185,3232235876,3182,3232235879,502,1
1424276346978868,3232235876,3183,3232235877,502,1
1424276346979660,3232235876,3183,3232235877,502,1
1424276346981372,3232235876,3184,3232235878,502,2
1424276346982205,3232235876,3184,3232235878,502,2
1424276346986305,3232235876,3185,3232235878,502,1
1424276346987076,3232235876,3185,3232235878,502,1
1424276348966295,3232235875,2208,3232235879,502,5
1424276348966782,3232235875,2208,3232235879,502,5
1424276351917434,3232235875,2209,3232235877,502,3
1424276351917807,3232235875,2209,3232235877,502,3
1424276351933109,3232235875,2210,3232235878,502,3
1424276351933949,3232235875,2210,3232235878,502,3
1424276351950482,3232235875,2211,3232235879,502,3
1424276351951340,3232235875,2211,3232235879,502,3
1424276351981097,3232235875,2212,3232235877,502,2
1424276351981959,3232235875,2212,3232235877,502,2
1424276351996062,3232235875,2213,3232235878,502,2
1424276351996913,3232235875,2213,3232235878,502,2
1424276352000371,3232235875,2214,3232235878,502,1
1424276352001124,3232235875,2214,3232235878,502,1
1424276352013555,3232235875,2215,3232235879,502,2
1424276352014384,3232235875,2215,3232235879,502,2
1424276352043873,3232235875,2216,3232235877,502,1
1424276352044699,3232235875,2216,3232235877,502,1
1424276352075635,3232235875,2217,3232235879,502,1
1424276352077314,3232235875,2217,3232235879,502,1
1424276356966061,3232235876,3186,3232235878,502,3
1424276356966931,3232235876,3186,3232235878,502,3
1424276356967533,3232235876,3187,3232235877,502,3
1424276356968412,3232235876,3187,3232235877,502,3
1424276356970025,3232235876,3188,3232235878,502,2
1424276356970811,3232235876,3188,3232235878,502,2
1424276356971380,3232235876,3189,3232235879,502,3
1424276356972316,3232235876,3189,3232235879,502,3
1424276356973688,3232235876,3190,3232235877,502,2
1424276356974481,3232235876,3190,3232235877,502,2
1424276356976066,3232235876,3191,3232235878,502,1
1424276356976867,3232235876,3191,3232235878,502,1
1424276356978415,3232235876,3192,3232235879,502,2
1424276356979245,3232235876,3192,3232235879,502,2
1424276356980832,3232235876,3193,3232235877,502,1
1424276356981677,3232235876,3193,3232235877,502,1
1424276356984222,3232235876,3194,3232235879,502,1
1424276356985000,3232235876,3194,3232235879,502,1
1424276361919103,3232235875,2218,3232235877,502,3
1424276361919113,3232235875,2218,3232235877,502,3
1424276361934012,3232235875,2219,3232235878,502,3
1424276361934013,3232235875,2219,3232235878,502,3
1424276361951518,3232235875,2220,3232235879,502,3
1424276361951519,3232235875,2220,3232235879,502,3
1424276361981546,3232235875,2221,3232235877,502,2
1424276361981547,3232235875,2221,3232235877,502,2
1424276361996545,3232235875,2222,3232235878,502,2
1424276361996547,3232235875,2222,3232235878,502,2
1424276361999009,3232235875,2223,3232235878,502,1
1424276361999012,3232235875,2223,3232235878,502,1
1424276362014010,3232235875,2224,3232235879,502,2
1424276362014011,3232235875,2224,3232235879,502,2
1424276362043994,3232235875,2225,3232235877,502,1
1424276362043995,3232235875,2225,3232235877,502,1
1424276362076572,3232235875,2226,3232235879,502,1
1424276362076573,3232235875,2226,3232235879,502,1
1424276366965711,3232235876,3195,3232235877,502,3
1424276366966336,3232235876,3195,3232235877,502,3
1424276366966925,3232235876,3196,3232235878,502,3
1424276366968941,3232235876,3196,3232235878,502,3
1424276366970358,3232235876,3197,3232235879,502,3
1424276366971189,3232235876,3197,3232235879,502,3
1424276366971717,3232235876,3198,3232235877,502,2
1424276366972757,3232235876,3198,3232235877,502,2
1424276366974264,3232235876,3199,3232235878,502,2
1424276366975420,3232235876,3199,3232235878,502,2
1424276366977239,3232235876,3200,3232235879,502,2
1424276366978274,3232235876,3200,3232235879,502,2
1424276366985354,3232235876,3201,3232235877,502,1
1424276366986413,3232235876,3202,3232235878,502,1
1424276366986425,3232235876,3203,3232235879,502,1
1424276366986429,3232235876,3201,3232235877,502,1
1424276366986715,3232235876,3202,3232235878,502,1
1424276366987663,3232235876,3203,3232235879,502,1
1424276371917604,3232235875,2227,3232235877,502,3
1424276371918461,3232235875,2227,3232235877,502,3
1424276371933385,3232235875,2228,3232235878,502,3
1424276371934288,3232235875,2228,3232235878,502,3
1424276371949284,3232235875,2229,3232235879,502,3
1424276371950150,3232235875,2229,3232235879,502,3
1424276371981662,3232235875,2230,3232235877,502,2
1424276371982559,3232235875,2230,3232235877,502,2
1424276371997573,3232235875,2231,3232235878,502,2
1424276371998058,3232235875,2231,3232235878,502,2
1424276372001369,3232235875,2232,3232235878,502,1
1424276372002142,3232235875,2232,3232235878,502,1
1424276372011939,3232235875,2233,3232235879,502,2
1424276372012673,3232235875,2233,3232235879,502,2
1424276372042244,3232235875,2234,3232235877,502,1
1424276372042716,3232235875,2234,3232235877,502,1
1424276372075022,3232235875,2235,3232235879,502,1
1424276372075838,3232235875,2235,3232235879,502,1
1424276376964271,3232235876,3204,3232235879,502,3
1424276376964653,3232235876,3204,3232235879,502,3
1424276376965220,3232235876,3205,3232235877,502,3
1424276376965639,3232235876,3205,3232235877,502,3
1424276376965733,3232235876,3206,3232235878,502,3
1424276376966146,3232235876,3206,3232235878,502,3
1424276376966687,3232235876,3207,3232235877,502,2
1424276376967092,3232235876,3207,3232235877,502,2
1424276376967769,3232235876,3208,3232235878,502,2
1424276376968213,3232235876,3208,3232235878,502,2
1424276376968801,3232235876,3209,3232235877,502,1
1424276376969226,3232235876,3209,3232235877,502,1
1424276376969919,3232235876,3210,3232235878,502,1
1424276376970346,3232235876,3210,3232235878,502,1
1424276377028249,3232235876,3211,3232235879,502,2
1424276377028566,3232235876,3211,3232235879,502,2
1424276377090660,3232235876,3212,3232235879,502,1
1424276377090871,3232235876,3212,3232235879,502,1
1424276381917603,3232235875,2236,3232235877,502,3
1424276381917987,3232235875,2236,3232235877,502,3
1424276381933263,3232235875,2237,3232235878,502,3
1424276381933719,3232235875,2237,3232235878,502,3
1424276381948491,3232235875,2238,3232235879,502,3
1424276381948947,3232235875,2238,3232235879,502,3
1424276381980449,3232235875,2239,3232235877,502,2
1424276381980819,3232235875,2239,3232235877,502,2
1424276381995564,3232235875,2240,3232235878,502,2
1424276381995946,3232235875,2240,3232235878,502,2
1424276381997860,3232235875,2241,3232235878,502,1
1424276381998258,3232235875,2241,3232235878,502,1
1424276382011304,3232235875,2242,3232235879,502,2
1424276382011671,3232235875,2242,3232235879,502,2
1424276382042747,3232235875,2243,3232235877,502,1
1424276382043202,3232235875,2243,3232235877,502,1
1424276382073408,3232235875,2244,3232235879,502,1
1424276382073909,3232235875,2244,3232235879,502,1
1424276386965310,3232235876,3213,3232235878,502,3
1424276386966128,3232235876,3213,3232235878,502,3
1424276386966642,3232235876,3214,3232235879,502,3
1424276386967604,3232235876,3214,3232235879,502,3
1424276386968010,3232235876,3215,3232235877,502,3
1424276386968967,3232235876,3215,3232235877,502,3
1424276386969958,3232235876,3216,3232235878,502,2
1424276386970739,3232235876,3216,3232235878,502,2
1424276386972191,3232235876,3217,3232235879,502,2
1424276386972980,3232235876,3217,3232235879,502,2
1424276386974240,3232235876,3218,3232235877,502,2
1424276386975019,3232235876,3218,3232235877,502,2
1424276386976294,3232235876,3219,3232235878,502,1
1424276386977067,3232235876,3219,3232235878,502,1
1424276386978380,3232235876,3220,3232235879,502,1
1424276386979134,3232235876,3220,3232235879,502,1
1424276386980397,3232235876,3221,3232235877,502,1
1424276386981155,3232235876,3221,3232235877,502,1
1424276387066212,3232235875,2245,3232235878,502,5
1424276387066780,3232235875,2245,3232235878,502,5
1424276391917647,3232235875,2246,3232235877,502,3
1424276391918023,3232235875,2246,3232235877,502,3
1424276391933178,3232235875,2247,3232235878,502,3
1424276391933591,3232235875,2247,3232235878,502,3
1424276391949187,3232235875,2248,3232235879,502,3
1424276391949670,3232235875,2248,3232235879,502,3
1424276391980118,3232235875,2249,3232235877,502,2
1424276391980537,3232235875,2249,3232235877,502,2
1424276391995918,3232235875,2251,3232235878,502,2
1424276391996331,3232235875,2251,3232235878,502,2
1424276391998455,3232235875,2252,3232235878,502,1
1424276391998864,3232235875,2252,3232235878,502,1
1424276392010908,3232235875,2253,3232235879,502,2
1424276392011276,3232235875,2253,3232235879,502,2
1424276392043073,3232235875,2254,3232235877,502,1
1424276392043461,3232235875,2254,3232235877,502,1
1424276392073929,3232235875,2255,3232235879,502,1
1424276392074317,3232235875,2255,3232235879,502,1
1424276393318189,3232235876,3222,3232235879,502,5
1424276393318640,3232235876,3222,3232235879,502,5
1424276396965172,3232235876,3223,3232235877,502,3
1424276396965174,3232235876,3223,3232235877,502,3
1424276396966591,3232235876,3225,3232235879,502,3
1424276396966593,3232235876,3224,3232235878,502,3
1424276396966617,3232235876,3225,3232235879,502,3
1424276396967679,3232235876,3224,3232235878,502,3
1424276397027418,3232235876,3226,3232235877,502,2
1424276397028590,3232235876,3226,3232235877,502,2
1424276397029326,3232235876,3227,3232235879,502,2
1424276397030806,3232235876,3228,3232235878,502,2
1424276397030814,3232235876,3227,3232235879,502,2
1424276397031275,3232235876,3228,3232235878,502,2
1424276397033577,3232235876,3229,3232235877,502,1
1424276397033587,3232235876,3229,3232235877,502,1
1424276397035194,3232235876,3230,3232235879,502,1
1424276397035250,3232235876,3230,3232235879,502,1
1424276397035974,3232235876,3231,3232235878,502,1
1424276397036275,3232235876,3231,3232235878,502,1
1424276401917166,3232235875,2256,3232235877,502,3
1424276401920129,3232235875,2256,3232235877,502,3
1424276401933173,3232235875,2257,3232235878,502,3
1424276401935155,3232235875,2257,3232235878,502,3
1424276401948157,3232235875,2258,3232235879,502,3
1424276401949128,3232235875,2258,3232235879,502,3
1424276401981116,3232235875,2259,3232235877,502,2
1424276401981117,3232235875,2259,3232235877,502,2
1424276401995686,3232235875,2260,3232235878,502,2
1424276401996117,3232235875,2260,3232235878,502,2
1424276401998144,3232235875,2261,3232235878,502,1
1424276401998145,3232235875,2261,3232235878,502,1
1424276402012128,3232235875,2262,3232235879,502,2
1424276402012133,3232235875,2262,3232235879,502,2
1424276402043181,3232235875,2263,3232235877,502,1
1424276402043182,3232235875,2263,3232235877,502,1
1424276402073610,3232235875,2264,3232235879,502,1
1424276402073895,3232235875,2264,3232235879,502,1
1424276406965389,3232235876,3232,3232235877,502,3
1424276406966419,3232235876,3232,3232235877,502,3
1424276406967460,3232235876,3233,3232235878,502,3
1424276406967603,3232235876,3233,3232235878,502,3
1424276406968401,3232235876,3234,3232235879,502,3
1424276406969152,3232235876,3234,3232235879,502,3
1424276406970540,3232235876,3235,3232235877,502,2
1424276406971443,3232235876,3235,3232235877,502,2
1424276406973220,3232235876,3236,3232235878,502,2
1424276406974292,3232235876,3236,3232235878,502,2
1424276406978652,3232235876,3239,3232235878,502,1
1424276406979385,3232235876,3239,3232235878,502,1
1424276406979670,3232235876,3240,3232235879,502,1
1424276406980318,3232235876,3240,3232235879,502,1
1424276411918310,3232235875,2265,3232235877,502,3
1424276411919157,3232235875,2265,3232235877,502,3
1424276411933437,3232235875,2266,3232235878,502,3
1424276411934366,3232235875,2266,3232235878,502,3
1424276411949212,3232235875,2267,3232235879,502,3
1424276411950119,3232235875,2267,3232235879,502,3
1424276411980838,3232235875,2268,3232235877,502,2
1424276411981686,3232235875,2268,3232235877,502,2
1424276411996745,3232235875,2269,3232235878,502,2
1424276411997564,3232235875,2269,3232235878,502,2
1424276412001190,3232235875,2270,3232235878,502,1
1424276412002159,3232235875,2270,3232235878,502,1
1424276412011741,3232235875,2271,3232235879,502,2
1424276412012522,3232235875,2271,3232235879,502,2
1424276412043868,3232235875,2272,3232235877,502,1
1424276412044690,3232235875,2272,3232235877,502,1
1424276412074471,3232235875,2273,3232235879,502,1
1424276412075986,3232235875,2273,3232235879,502,1
1424276416964647,3232235876,3241,3232235879,502,3
1424276416965493,3232235876,3241,3232235879,502,3
1424276416966007,3232235876,3242,3232235877,502,3
1424276416966866,3232235876,3242,3232235877,502,3
1424276416967228,3232235876,3243,3232235878,502,3
1424276416967811,3232235876,3243,3232235878,502,3
1424276416968732,3232235876,3244,3232235879,502,2
1424276416969349,3232235876,3244,3232235879,502,2
1424276416970384,3232235876,3245,3232235877,502,2
1424276416970935,3232235876,3245,3232235877,502,2
1424276416972004,3232235876,3246,3232235878,502,2
1424276416972513,3232235876,3246,3232235878,502,2
1424276416973622,3232235876,3247,3232235879,502,1
1424276416974189,3232235876,3247,3232235879,502,1
1424276416975204,3232235876,3248,3232235877,502,1
1424276416975700,3232235876,3248,3232235877,502,1
1424276416976786,3232235876,3249,3232235878,502,1
1424276416977305,3232235876,3249,3232235878,502,1
1424276421917246,3232235875,2274,3232235877,502,3
1424276421918073,3232235875,2274,3232235877,502,3
1424276421933593,3232235875,2275,3232235878,502,3
1424276421934512,3232235875,2275,3232235878,502,3
1424276421949587,3232235875,2276,3232235879,502,3
1424276421950533,3232235875,2276,3232235879,502,3
1424276421981291,3232235875,2277,3232235877,502,2
1424276421982072,3232235875,2277,3232235877,502,2
1424276421996251,3232235875,2278,3232235878,502,2
1424276421997064,3232235875,2278,3232235878,502,2
1424276422000466,3232235875,2279,3232235878,502,1
1424276422001250,3232235875,2279,3232235878,502,1
1424276422012326,3232235875,2280,3232235879,502,2
1424276422013178,3232235875,2280,3232235879,502,2
1424276422043281,3232235875,2281,3232235877,502,1
1424276422044112,3232235875,2281,3232235877,502,1
1424276422075271,3232235875,2282,3232235879,502,1
1424276422076066,3232235875,2282,3232235879,502,1
1424276426964939,3232235876,3250,3232235877,502,3
1424276426965375,3232235876,3250,3232235877,502,3
1424276426965754,3232235876,3251,3232235878,502,3
1424276426966131,3232235876,3251,3232235878,502,3
1424276426967187,3232235876,3252,3232235879,502,3
1424276426967196,3232235876,3252,3232235879,502,3
1424276426968032,3232235876,3253,3232235877,502,2
1424276426968372,3232235876,3253,3232235877,502,2
1424276426968593,3232235876,3254,3232235878,502,2
1424276426969102,3232235876,3254,3232235878,502,2
1424276426969853,3232235876,3255,3232235879,502,2
1424276426970293,3232235876,3255,3232235879,502,2
1424276426971011,3232235876,3256,3232235877,502,1
1424276426971936,3232235876,3256,3232235877,502,1
1424276426972576,3232235876,3257,3232235878,502,1
1424276426973415,3232235876,3257,3232235878,502,1
1424276426973960,3232235876,3258,3232235879,502,1
1424276426974355,3232235876,3258,3232235879,502,1
1424276430426021,3232235876,3259,3232235879,502,5
1424276430426519,3232235876,3259,3232235879,502,5
1424276431918331,3232235875,2283,3232235877,502,3
1424276431919193,3232235875,2283,3232235877,502,3
1424276431933089,3232235875,2284,3232235878,502,3
1424276431934088,3232235875,2284,3232235878,502,3
1424276431949133,3232235875,2285,3232235879,502,3
1424276431950072,3232235875,2285,3232235879,502,3
1424276431980876,3232235875,2286,3232235877,502,2
1424276431981715,3232235875,2286,3232235877,502,2
1424276431996719,3232235875,2287,3232235878,502,2
1424276431997332,3232235875,2287,3232235878,502,2
1424276432000211,3232235875,2288,3232235878,502,1
1424276432000816,3232235875,2288,3232235878,502,1
1424276432012199,3232235875,2289,3232235879,502,2
1424276432012852,3232235875,2289,3232235879,502,2
1424276432043862,3232235875,2290,3232235877,502,1
1424276432044731,3232235875,2290,3232235877,502,1
1424276432074922,3232235875,2291,3232235879,502,1
1424276432075778,3232235875,2291,3232235879,502,1
1424276436965509,3232235876,3260,3232235877,502,3
1424276436966342,3232235876,3260,3232235877,502,3
1424276436966864,3232235876,3261,3232235878,502,3
1424276436967691,3232235876,3261,3232235878,502,3
1424276436968649,3232235876,3262,3232235879,502,3
1424276436969611,3232235876,3262,3232235879,502,3
1424276436971161,3232235876,3263,3232235877,502,2
1424276436971969,3232235876,3263,3232235877,502,2
1424276436973640,3232235876,3264,3232235878,502,2
1424276436974412,3232235876,3264,3232235878,502,2
1424276436976152,3232235876,3265,3232235879,502,2
1424276436977049,3232235876,3265,3232235879,502,2
1424276436978423,3232235876,3266,3232235877,502,1
1424276436979127,3232235876,3266,3232235877,502,1
1424276436980737,3232235876,3267,3232235878,502,1
1424276436981397,3232235876,3267,3232235878,502,1
1424276436982833,3232235876,3268,3232235879,502,1
1424276436983604,3232235876,3268,3232235879,502,1
1424276441917883,3232235875,2292,3232235877,502,3
1424276441918747,3232235875,2292,3232235877,502,3
1424276441933679,3232235875,2293,3232235878,502,3
1424276441934570,3232235875,2293,3232235878,502,3
1424276441949495,3232235875,2294,3232235879,502,3
1424276441950414,3232235875,2294,3232235879,502,3
1424276441981624,3232235875,2295,3232235877,502,2
1424276441982454,3232235875,2295,3232235877,502,2
1424276441997666,3232235875,2296,3232235878,502,2
1424276441998508,3232235875,2296,3232235878,502,2
1424276442001916,3232235875,2297,3232235878,502,1
1424276442002726,3232235875,2297,3232235878,502,1
1424276442012086,3232235875,2298,3232235879,502,2
1424276442012873,3232235875,2298,3232235879,502,2
1424276442043352,3232235875,2299,3232235877,502,1
1424276442044210,3232235875,2299,3232235877,502,1
1424276442074750,3232235875,2300,3232235879,502,1
1424276442076366,3232235875,2300,3232235879,502,1
1424276446964984,3232235876,3269,3232235878,502,3
1424276446965820,3232235876,3269,3232235878,502,3
1424276446966364,3232235876,3270,3232235879,502,3
1424276446967239,3232235876,3270,3232235879,502,3
1424276446970618,3232235876,3272,3232235878,502,2
1424276446971406,3232235876,3272,3232235878,502,2
1424276446971734,3232235876,3273,3232235879,502,2
1424276446972719,3232235876,3273,3232235879,502,2
1424276446972918,3232235876,3271,3232235877,502,3
1424276446973746,3232235876,3271,3232235877,502,3
1424276446975214,3232235876,3274,3232235878,502,1
1424276446975977,3232235876,3274,3232235878,502,1
1424276446977628,3232235876,3275,3232235879,502,1
1424276446978600,3232235876,3275,3232235879,502,1
1424276446980455,3232235876,3276,3232235877,502,2
1424276446981230,3232235876,3276,3232235877,502,2
1424276446985155,3232235876,3277,3232235877,502,1
1424276446985978,3232235876,3277,3232235877,502,1
1424276451918352,3232235875,2301,3232235877,502,3
1424276451919305,3232235875,2301,3232235877,502,3
1424276451934068,3232235875,2302,3232235878,502,3
1424276451934969,3232235875,2302,3232235878,502,3
1424276451949019,3232235875,2303,3232235879,502,3
1424276451949908,3232235875,2303,3232235879,502,3
1424276451980796,3232235875,2304,3232235877,502,2
1424276451981591,3232235875,2304,3232235877,502,2
1424276451996701,3232235875,2305,3232235878,502,2
1424276451997522,3232235875,2305,3232235878,502,2
1424276452001291,3232235875,2306,3232235878,502,1
1424276452002138,3232235875,2306,3232235878,502,1
1424276452012706,3232235875,2307,3232235879,502,2
1424276452013466,3232235875,2307,3232235879,502,2
1424276452043696,3232235875,2308,3232235877,502,1
1424276452044690,3232235875,2308,3232235877,502,1
1424276452074958,3232235875,2309,3232235879,502,1
1424276452075766,3232235875,2309,3232235879,502,1
1424276456965395,3232235876,3278,3232235877,502,3
1424276456966236,3232235876,3278,3232235877,502,3
1424276456966753,3232235876,3279,3232235878,502,3
1424276456967566,3232235876,3279,3232235878,502,3
1424276456968181,3232235876,3280,3232235879,502,3
1424276456969080,3232235876,3280,3232235879,502,3
1424276456988898,3232235876,3281,3232235877,502,2
1424276456989335,3232235876,3281,3232235877,502,2
1424276456990184,3232235876,3282,3232235878,502,2
1424276456990643,3232235876,3282,3232235878,502,2
1424276456991469,3232235876,3283,3232235879,502,2
1424276456991914,3232235876,3283,3232235879,502,2
1424276456992841,3232235876,3284,3232235877,502,1
1424276456993254,3232235876,3284,3232235877,502,1
1424276456994125,3232235876,3285,3232235878,502,1
1424276456994528,3232235876,3285,3232235878,502,1
1424276456995706,3232235876,3286,3232235879,502,1
1424276456996109,3232235876,3286,3232235879,502,1
1424276461918759,3232235875,2310,3232235877,502,3
1424276461919803,3232235875,2310,3232235877,502,3
1424276461933585,3232235875,2311,3232235878,502,3
1424276461934459,3232235875,2311,3232235878,502,3
1424276461949422,3232235875,2312,3232235879,502,3
1424276461950320,3232235875,2312,3232235879,502,3
1424276461981203,3232235875,2313,3232235877,502,2
1424276461982048,3232235875,2313,3232235877,502,2
1424276461997213,3232235875,2314,3232235878,502,2
1424276461998033,3232235875,2314,3232235878,502,2
1424276462001514,3232235875,2315,3232235878,502,1
1424276462002316,3232235875,2315,3232235878,502,1
1424276462012067,3232235875,2316,3232235879,502,2
1424276462012853,3232235875,2316,3232235879,502,2
1424276462044187,3232235875,2317,3232235877,502,1
1424276462045019,3232235875,2317,3232235877,502,1
1424276462075165,3232235875,2318,3232235879,502,1
1424276462076060,3232235875,2318,3232235879,502,1
1424276466543429,3232235876,3287,3232235879,502,5
1424276466543891,3232235876,3287,3232235879,502,5
1424276466964184,3232235876,3288,3232235879,502,3
1424276466965122,3232235876,3288,3232235879,502,3
1424276466965132,3232235876,3290,3232235878,502,3
1424276466966184,3232235876,3289,3232235877,502,3
1424276466966189,3232235876,3290,3232235878,502,3
1424276466966195,3232235876,3289,3232235877,502,3
1424276466967294,3232235876,3291,3232235878,502,2
1424276466967297,3232235876,3291,3232235878,502,2
1424276466968160,3232235876,3292,3232235877,502,2
1424276466968187,3232235876,3292,3232235877,502,2
1424276466969140,3232235876,3293,3232235878,502,1
1424276466969143,3232235876,3293,3232235878,502,1
1424276466970130,3232235876,3294,3232235877,502,1
1424276466970136,3232235876,3294,3232235877,502,1
1424276467029144,3232235876,3295,3232235879,502,2
1424276467029150,3232235876,3295,3232235879,502,2
1424276467090975,3232235876,3296,3232235879,502,1
1424276467091637,3232235876,3296,3232235879,502,1
1424276469188664,3232235875,2319,3232235878,502,5
1424276469189132,3232235875,2319,3232235878,502,5
1424276471918411,3232235875,2320,3232235877,502,3
1424276471919242,3232235875,2320,3232235877,502,3
1424276471933995,3232235875,2321,3232235878,502,3
1424276471934911,3232235875,2321,3232235878,502,3
1424276471948940,3232235875,2322,3232235879,502,3
1424276471949774,3232235875,2322,3232235879,502,3
1424276471981650,3232235875,2323,3232235877,502,2
1424276471982472,3232235875,2323,3232235877,502,2
1424276471996731,3232235875,2324,3232235878,502,2
1424276471997515,3232235875,2324,3232235878,502,2
1424276472001113,3232235875,2325,3232235878,502,1
1424276472001920,3232235875,2325,3232235878,502,1
1424276472012558,3232235875,2326,3232235879,502,2
1424276472013384,3232235875,2326,3232235879,502,2
1424276472043647,3232235875,2327,3232235877,502,1
1424276472044447,3232235875,2327,3232235877,502,1
1424276472074262,3232235875,2328,3232235879,502,1
1424276472075959,3232235875,2328,3232235879,502,1
1424276476964758,3232235876,3297,3232235878,502,3
1424276476965183,3232235876,3297,3232235878,502,3
1424276476965481,3232235876,3298,3232235879,502,3
1424276476965962,3232235876,3298,3232235879,502,3
1424276476967888,3232235876,3300,3232235878,502,2
1424276476968259,3232235876,3300,3232235878,502,2
1424276476968325,3232235876,3301,3232235879,502,2
1424276476968882,3232235876,3301,3232235879,502,2
1424276476968925,3232235876,3299,3232235877,502,3
1424276476969597,3232235876,3299,3232235877,502,3
1424276476970242,3232235876,3302,3232235878,502,1
1424276476970581,3232235876,3302,3232235878,502,1
1424276476971351,3232235876,3303,3232235879,502,1
1424276476971827,3232235876,3303,3232235879,502,1
1424276476972394,3232235876,3304,3232235877,502,2
1424276476972829,3232235876,3304,3232235877,502,2
1424276476974804,3232235876,3305,3232235877,502,1
1424276476975167,3232235876,3305,3232235877,502,1
1424276481918626,3232235875,2329,3232235877,502,3
1424276481919524,3232235875,2329,3232235877,502,3
1424276481933381,3232235875,2330,3232235878,502,3
1424276481934274,3232235875,2330,3232235878,502,3
1424276481949423,3232235875,2331,3232235879,502,3
1424276481950392,3232235875,2331,3232235879,502,3
1424276481981895,3232235875,2332,3232235877,502,2
1424276481982711,3232235875,2332,3232235877,502,2
1424276481998097,3232235875,2333,3232235878,502,2
1424276481998977,3232235875,2333,3232235878,502,2
1424276482002981,3232235875,2334,3232235878,502,1
1424276482003782,3232235875,2334,3232235878,502,1
1424276482012068,3232235875,2335,3232235879,502,2
1424276482012865,3232235875,2335,3232235879,502,2
1424276482044008,3232235875,2336,3232235877,502,1
1424276482044829,3232235875,2336,3232235877,502,1
1424276482075364,3232235875,2337,3232235879,502,1
1424276482075909,3232235875,2337,3232235879,502,1
1424276486965277,3232235876,3306,3232235878,502,3
1424276486966810,3232235876,3306,3232235878,502,3
1424276486967255,3232235876,3307,3232235877,502,3
1424276486968233,3232235876,3307,3232235877,502,3
1424276486969866,3232235876,3308,3232235878,502,2
1424276486970705,3232235876,3308,3232235878,502,2
1424276486971439,3232235876,3309,3232235879,502,3
1424276486972316,3232235876,3309,3232235879,502,3
1424276486973639,3232235876,3310,3232235877,502,2
1424276486974455,3232235876,3310,3232235877,502,2
1424276486976114,3232235876,3311,3232235878,502,1
1424276486976890,3232235876,3311,3232235878,502,1
1424276486978645,3232235876,3312,3232235879,502,2
1424276486979503,3232235876,3312,3232235879,502,2
1424276486981060,3232235876,3313,3232235877,502,1
1424276486981852,3232235876,3313,3232235877,502,1
1424276486984540,3232235876,3314,3232235879,502,1
1424276486985387,3232235876,3314,3232235879,502,1
1424276491918114,3232235875,2338,3232235877,502,3
1424276491918999,3232235875,2338,3232235877,502,3
1424276491934564,3232235875,2339,3232235878,502,3
1424276491935426,3232235875,2339,3232235878,502,3
1424276491949052,3232235875,2340,3232235879,502,3
1424276491949917,3232235875,2340,3232235879,502,3
1424276491981804,3232235875,2341,3232235877,502,2
1424276491982676,3232235875,2341,3232235877,502,2
1424276491996734,3232235875,2342,3232235878,502,2
1424276491997605,3232235875,2342,3232235878,502,2
1424276492000936,3232235875,2343,3232235878,502,1
1424276492001721,3232235875,2343,3232235878,502,1
1424276492012630,3232235875,2344,3232235879,502,2
1424276492013482,3232235875,2344,3232235879,502,2
1424276492043951,3232235875,2345,3232235877,502,1
1424276492044785,3232235875,2345,3232235877,502,1
1424276492075711,3232235875,2346,3232235879,502,1
1424276492076542,3232235875,2346,3232235879,502,1
1424276492272893,3232235875,2347,3232235878,502,5
1424276492273369,3232235875,2347,3232235878,502,5
1424276495644691,3232235876,3315,3232235877,502,5
1424276495645153,3232235876,3315,3232235877,502,5
1424276496965408,3232235876,3316,3232235879,502,3
1424276496966352,3232235876,3316,3232235879,502,3
1424276496966712,3232235876,3317,3232235877,502,3
1424276496967538,3232235876,3317,3232235877,502,3
1424276496968140,3232235876,3318,3232235878,502,3
1424276496969107,3232235876,3318,3232235878,502,3
1424276496970419,3232235876,3319,3232235879,502,2
1424276496971347,3232235876,3319,3232235879,502,2
1424276496972979,3232235876,3320,3232235877,502,2
1424276496973795,3232235876,3320,3232235877,502,2
